PriceList,ITEM,Price
UFMX 1711 V5,7050-351-16,390.0
UFMX 1711 V5,7060-300-0-A,180.0
UFMX 1711 V5,7060-300-1-A,99.0
UFMX 1711 V5,7060-300-10-A,110.0
UFMX 1711 V5,7060-301-31-B,412.75
UFMX 1711 V5,7060-303-0-A,160.0
UFMX 1711 V5,7060-304-0-A,200.0
UFMX 1711 V5,7060-305-0-A,200.0
UFMX 1711 V5,7060-306-1-B,575.0
UFMX 1711 V5,7060-306-13-B,135.0
UFMX 1711 V5,7060-306-22-B,120.0
UFMX 1711 V5,7060-310-0-A,230.0
UFMX 1711 V5,7060-310-1-A,103.5
UFMX 1711 V5,7060-310-10-A,115.5
UFMX 1711 V5,7060-311-31-B,494.0
UFMX 1711 V5,7060-312-4-B,600.0
UFMX 1711 V5,7060-312-23-B,600.0
UFMX 1711 V5,7060-312-49-B,925.0
UFMX 1711 V5,7060-313-4-B,625.0
UFMX 1711 V5,7060-313-23-B,625.0
UFMX 1711 V5,7060-313-49-B,725.0
UFMX 1711 V5,7060-314-4-B,500.0
UFMX 1711 V5,7060-314-8-B,425.0
UFMX 1711 V5,7060-314-23-B,500.0
UFMX 1711 V5,7060-314-49-B,575.0
UFMX 1711 V5,7110-298-1,150.0
UFMX 1711 V5,7110-298-49,215.0
UFMX 1711 V5,7110-299-1,250.0
UFMX 1711 V5,7110-299-49,300.0
UFMX 1711 V5,7110-300-1,300.0
UFMX 1711 V5,7110-300-49,300.0
UFMX 1711 V5,7110-301-1,400.0
UFMX 1711 V5,7110-301-49,450.0
UFMX 1711 V5,7110-302-1,250.0
UFMX 1711 V5,7110-302-49,250.0
UFMX 1711 V5,7110-349-1,155.0
UFMX 1711 V5,7110-349-49,110.0
UFMX 1711 V5,7110-350-1,130.0
UFMX 1711 V5,7110-350-49,130.0
UFMX 1711 V5,3020-400-4-B,85
UFMX 1711 V5,3020-410-25-A,140
UFMX 1711 V5,3020-410-45-A,140
UFMX 1711 V5,3020-411-32-A,140
UFMX 1711 V5,3020-411-35-A,140
UFMX 1711 V5,3020-513-1,140
UFMX 1711 V5,3020-513-4,140
UFMX 1711 V5,3020-607-1,290
UFMX 1711 V5,3020-607-13,340
UFMX 1711 V5,3020-584-1-B,36
UFMX 1711 V5,7060-306-1-B,575
UFMX 1711 V5,7060-306-13-B,135
UFMX 1711 V5,7060-306-22-B,120
UFMX 1711 V5,7060-314-4-B,425
UFMX 1711 V5,7060-314-8-B,425
UFMX 1711 V5,7060-314-23-B,500
UFMX 1711 V5,7060-314-49-B,575
UFMX 1711 V5,7060-307-0-A,160
UFMX 1711 V5,7060-308-4,225
UFMX 1711 V5,7060-308-13,225
UFMX 1711 V5,7060-308-22,225
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-103-1-B,90
UFMX 1711 V5,7220-103-01-C,40
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-101-1-B,100
UFMX 1711 V5,7220-101-01-C,40
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-104-1-B,110
UFMX 1711 V5,7220-104-01-C,40
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-102-1-B,125
UFMX 1711 V5,7220-102-01-C,40
UFMX 1711 V5,7220-500-01-A,80
UFMX 1711 V5,7220-510-1-B,60
UFMX 1711 V5,7220-501-01-C,40
UFMX 1711 V5,7220-200-01-A,125
UFMX 1711 V5,7220-202-1-B,150
UFMX 1711 V5,7220-202-01-C,40
UFMX 1711 V5,7220-500-01-A,80
UFMX 1711 V5,7220-510-1-B,60
UFMX 1711 V5,7220-502-01-C,40
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-103-1-B,90
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-101-1-B,100
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-104-1-B,110
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-102-1-B,125
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-202-1-B,150
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-103-5-B,90
UFMX 1711 V5,7220-103-01-C,40
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-101-5-B,100
UFMX 1711 V5,7220-101-01-C,40
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-104-5-B,110
UFMX 1711 V5,7220-104-01-C,40
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-102-5-B,125
UFMX 1711 V5,7220-102-01-C,40
UFMX 1711 V5,7220-500-01-A,80
UFMX 1711 V5,7220-510-5-B,60
UFMX 1711 V5,7220-501-01-C,40
UFMX 1711 V5,7220-200-01-A,125
UFMX 1711 V5,7220-202-5-B,150
UFMX 1711 V5,7220-202-01-C,40
UFMX 1711 V5,7220-500-01-A,80
UFMX 1711 V5,7220-510-5-B,60
UFMX 1711 V5,7220-502-01-C,40
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-103-5-B,90
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-101-5-B,100
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-104-5-B,110
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-102-5-B,125
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-202-5-B,150
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-101-13-B,150
UFMX 1711 V5,7220-101-01-C,40
UFMX 1711 V5,7220-100-01-A,125
UFMX 1711 V5,7220-102-13-B,200
UFMX 1711 V5,7220-102-01-C,40
UFMX 1711 V5,7220-500-01-A,80
UFMX 1711 V5,7220-510-13-B,110
UFMX 1711 V5,7220-501-01-C,40
UFMX 1711 V5,7220-200-01-A,125
UFMX 1711 V5,7220-202-13-B,225
UFMX 1711 V5,7220-202-01-C,40
UFMX 1711 V5,7220-500-01-A,80
UFMX 1711 V5,7220-510-13-B,110
UFMX 1711 V5,7220-502-01-C,40
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-101-13-B,150
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-102-13-B,200
UFMX 1711 V5,7220-300-1-A,350
UFMX 1711 V5,7220-202-13-B,225
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-103-1-B,90
UFMX 1711 V5,7220-103-5-C,40
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-101-1-B,100
UFMX 1711 V5,7220-101-5-C,40
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-104-1-B,110
UFMX 1711 V5,7220-104-5-C,40
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-102-1-B,125
UFMX 1711 V5,7220-102-5-C,40
UFMX 1711 V5,7220-500-5-A,80
UFMX 1711 V5,7220-510-1-B,60
UFMX 1711 V5,7220-501-5-C,40
UFMX 1711 V5,7220-200-5-A,125
UFMX 1711 V5,7220-202-1-B,150
UFMX 1711 V5,7220-202-5-C,40
UFMX 1711 V5,7220-500-5-A,80
UFMX 1711 V5,7220-510-1-B,60
UFMX 1711 V5,7220-502-5-C,40
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-103-1-B,90
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-101-1-B,100
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-104-1-B,110
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-102-1-B,125
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-202-1-B,150
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-103-5-B,90
UFMX 1711 V5,7220-103-5-C,40
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-101-5-B,100
UFMX 1711 V5,7220-101-5-C,40
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-104-5-B,110
UFMX 1711 V5,7220-104-5-C,40
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-102-5-B,125
UFMX 1711 V5,7220-102-5-C,40
UFMX 1711 V5,7220-500-5-A,80
UFMX 1711 V5,7220-510-5-B,60
UFMX 1711 V5,7220-501-5-C,40
UFMX 1711 V5,7220-200-5-A,125
UFMX 1711 V5,7220-202-5-B,150
UFMX 1711 V5,7220-202-5-C,40
UFMX 1711 V5,7220-500-5-A,80
UFMX 1711 V5,7220-510-5-B,60
UFMX 1711 V5,7220-502-5-C,40
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-103-5-B,90
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-101-5-B,100
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-104-5-B,110
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-102-5-B,125
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-202-5-B,150
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-101-13-B,150
UFMX 1711 V5,7220-101-5-C,40
UFMX 1711 V5,7220-100-5-A,125
UFMX 1711 V5,7220-102-13-B,200
UFMX 1711 V5,7220-102-5-C,40
UFMX 1711 V5,7220-500-5-A,80
UFMX 1711 V5,7220-510-13-B,110
UFMX 1711 V5,7220-501-5-C,40
UFMX 1711 V5,7220-200-5-A,125
UFMX 1711 V5,7220-202-13-B,225
UFMX 1711 V5,7220-202-5-C,40
UFMX 1711 V5,7220-500-5-A,80
UFMX 1711 V5,7220-510-13-B,110
UFMX 1711 V5,7220-502-5-C,40
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-101-13-B,150
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-102-13-B,200
UFMX 1711 V5,7220-300-5-A,350
UFMX 1711 V5,7220-202-13-B,225
UFMX 1711 V5,7220-600-01-A,200
UFMX 1711 V5,7220-600-5-A,200
UFMX 1711 V5,7220-601-01,575
UFMX 1711 V5,7220-601-5,575
UFMX 1711 V5,3020-525-5-B,10.0
UFMX 1711 V5,3020-541-15,750.0
UFMX 1711 V5,3020-583-1-B,36.0
UFMX 1711 V5,3020-705-1-A,24.0
UFMX 1711 V5,3020-705-4-A,24.0
UFMX 1711 V5,3020-589-1,42.0
UFMX 1711 V5,3020-590-1,48.0
UFMX 1711 V5,3020-591-1,23.4
UFMX 1711 V5,3020-593-8,39.0
UFMX 1711 V5,3020-595-10,33.0
UFMX 1711 V5,3020-596-10,39.0
UFMX 1711 V5,7020-501-4,25.0
UFMX 1711 V5,7020-501-13,40.0
UFMX 1711 V5,7020-501-16,25.0
UFMX 1711 V5,7020-502-4,40.0
UFMX 1711 V5,7020-502-13,60.0
UFMX 1711 V5,7020-502-16,40.0
UFMX 1711 V5,7020-503-4,70.0
UFMX 1711 V5,7020-503-13,85.0
UFMX 1711 V5,7020-503-16,65.0
UFMX 1711 V5,7020-504-4-A,70.0
UFMX 1711 V5,7020-504-13-A,85.0
UFMX 1711 V5,7020-504-16-A,65.0
UFMX 1711 V5,7020-504-1-B,10.0
UFMX 1711 V5,7020-504-4-B,10.0
UFMX 1711 V5,7020-505-1,50.0
UFMX 1711 V5,7020-505-4,50.0
UFMX 1711 V5,7020-506-1,35.0
UFMX 1711 V5,7020-506-4,35.0
UFMX 1711 V5,7020-507-1,4.0
UFMX 1711 V5,7020-507-4,4.0
UFMX 1711 V5,7020-508-1,4.0
UFMX 1711 V5,7020-508-4,4.0
UFMX 1711 V5,7020-509-1,65.0
UFMX 1711 V5,7020-509-4,65.0
UFMX 1711 V5,7020-600-1,4.0
UFMX 1711 V5,7020-613-13,80.0
UFMX 1711 V5,7020-613-16,70.0
UFMX 1711 V5,7020-614-13,46.0
UFMX 1711 V5,7020-614-16,45.0
UFMX 1711 V5,7020-615-13,80.0
UFMX 1711 V5,7020-615-16,70.0
UFMX 1711 V5,7020-616-13,55.0
UFMX 1711 V5,7020-616-16,45.0
UFMX 1711 V5,7020-617-13,95.0
UFMX 1711 V5,7020-617-16,95.0
UFMX 1711 V5,7020-618-13,140.0
UFMX 1711 V5,7020-618-16,140.0
UFMX 1711 V5,7020-619-13,350.0
UFMX 1711 V5,7020-619-16,310.0
UFMX 1711 V5,7020-620-13,200.0
UFMX 1711 V5,7020-620-16,180.0
UFMX 1711 V5,7050-600-16,150.0
UFMX 1711 V5,7050-601-16,250.0
UFMX 1711 V5,7050-602-16,200.0
UFMX 1711 V5,7050-603-16,375.0
UFMX 1711 V5,3110-038-0,1.65
UFMX 1711 V5,3110-043-1,4.0
UFMX 1711 V5,3110-043-2,4.0
UFMX 1711 V5,3110-043-7,4.0
UFMX 1711 V5,3110-045-1,4.75
UFMX 1711 V5,3110-045-2,5.0
UFMX 1711 V5,3110-046-1,30.0
UFMX 1711 V5,3110-047-1,17.0
UFMX 1711 V5,3110-048-0,8.0
UFMX 1711 V5,3110-048-3,8.0
UFMX 1711 V5,3110-048-7,8.0
UFMX 1711 V5,3110-052-0,2.5
UFMX 1711 V5,3110-054-1,15.0
UFMX 1711 V5,3110-055-1,25.0
UFMX 1711 V5,3110-056-1,4.0
UFMX 1711 V5,3110-058-1,5.0
UFMX 1711 V5,3110-058-3,5.0
UFMX 1711 V5,3110-059-1,5.0
UFMX 1711 V5,3110-059-3,5.0
UFMX 1711 V5,3110-060-1,5.0
UFMX 1711 V5,3110-061-1,5.0
UFMX 1711 V5,3110-061-3,5.0
UFMX 1711 V5,3110-062-5,7.0
UFMX 1711 V5,3110-062-7,7.0
UFMX 1711 V5,3110-063-5,9.0
UFMX 1711 V5,3110-063-7,9.0
UFMX 1711 V5,3110-064-0,1.5
UFMX 1711 V5,3110-064-2,1.5
UFMX 1711 V5,3110-064-4,1.5
UFMX 1711 V5,3110-064-7,1.5
UFMX 1711 V5,3110-065-1,10.0
UFMX 1711 V5,3110-065-2,10.0
UFMX 1711 V5,3110-066-1,4.0
UFMX 1711 V5,3110-066-2,4.0
UFMX 1711 V5,3110-067-8,2.0
UFMX 1711 V5,3110-179-6,1.75
UFMX 1711 V5,3110-180-6,1.75
UFMX 1711 V5,3110-181-6,1.75
UFMX 1711 V5,3110-182-6,2.0
UFMX 1711 V5,3110-183-6,2.0
UFMX 1711 V5,3110-194-6,4.0
UFMX 1711 V5,3110-194-7,4.0
UFMX 1711 V5,3110-195-6,4.5
UFMX 1711 V5,3110-195-7,4.5
UFMX 1711 V5,3110-196-6,3.8
UFMX 1711 V5,3110-196-8,3.8
UFMX 1711 V5,3110-197-6,3.8
UFMX 1711 V5,3110-197-8,3.8
UFMX 1711 V5,3110-198-6,5.3
UFMX 1711 V5,3110-198-8,5.3
UFMX 1711 V5,3110-199-6,5.5
UFMX 1711 V5,3110-199-7,5.5
UFMX 1711 V5,3110-1100-6,6.5
UFMX 1711 V5,3110-1100-7,6.5
UFMX 1711 V5,3110-1101-6,15.0
UFMX 1711 V5,3110-1101-7,15.0
UFMX 1711 V5,3110-1102-5,5.0
UFMX 1711 V5,3110-1102-8,5.0
UFMX 1711 V5,3110-1103-6,4.5
UFMX 1711 V5,3110-1104-6,5.0
UFMX 1711 V5,3110-1105-6,6.0
UFMX 1711 V5,3110-1106-6,6.0
UFMX 1711 V5,3110-1107-6,7.0
UFMX 1711 V5,3110-1108-6,7.0
UFMX 1711 V5,3110-1111-6,3.5
UFMX 1711 V5,3110-1112-6,4.5
UFMX 1711 V5,3110-1113-6,12.5
UFMX 1711 V5,3110-246-0,2.5
UFMX 1711 V5,3110-248-1,6.0
UFMX 1711 V5,3110-248-2,6.0
UFMX 1711 V5,3110-248-7,6.0
UFMX 1711 V5,3110-249-1,7.0
UFMX 1711 V5,3110-249-2,7.0
UFMX 1711 V5,3110-249-7,7.0
UFMX 1711 V5,3110-250-1,18.0
UFMX 1711 V5,3110-250-2,18.0
UFMX 1711 V5,3110-250-7,18.0
UFMX 1711 V5,3110-253-8,18.0
UFMX 1711 V5,3110-257-0,5.5
UFMX 1711 V5,3110-258-0,8.0
UFMX 1711 V5,3110-259-8,10.0
UFMX 1711 V5,3110-260-8,13.0
UFMX 1711 V5,3110-265-5,40.0
UFMX 1711 V5,3110-266-0,3.5
UFMX 1711 V5,3110-267-0,3.0
UFMX 1711 V5,3110-268-0,32.5
UFMX 1711 V5,3110-268-5,32.5
UFMX 1711 V5,3110-268-9,32.5
UFMX 1711 V5,3110-269-1,8.5
UFMX 1711 V5,3110-269-2,8.5
UFMX 1711 V5,3110-269-7,8.5
UFMX 1711 V5,3110-270-7,7.5
UFMX 1711 V5,3110-271-7,10.0
UFMX 1711 V5,3110-272-7,15.0
UFMX 1711 V5,3110-376-0,4.0
UFMX 1711 V5,3110-377-0,2.5
UFMX 1711 V5,3110-383-1,7.0
UFMX 1711 V5,3110-383-2,7.0
UFMX 1711 V5,3110-383-7,7.0
UFMX 1711 V5,3110-384-1,9.0
UFMX 1711 V5,3110-384-2,9.0
UFMX 1711 V5,3110-384-7,9.0
UFMX 1711 V5,3110-385-0,6.0
UFMX 1711 V5,3110-386-0,6.5
UFMX 1711 V5,3110-387-0,7.5
UFMX 1711 V5,3110-388-1,30.0
UFMX 1711 V5,3110-389-1,20.0
UFMX 1711 V5,3110-389-4,30.0
UFMX 1711 V5,3110-390-4,36.0
UFMX 1711 V5,3110-394-0,5.0
UFMX 1711 V5,3110-395-0,3.0
UFMX 1711 V5,3110-396-7,15.0
UFMX 1711 V5,3110-397-7,10.0
UFMX 1711 V5,3110-398-7,7.5
UFMX 1711 V5,3110-416-0,17.0
UFMX 1711 V5,3110-416-1,17.0
UFMX 1711 V5,3110-416-8,17.0
UFMX 1711 V5,3110-417-8,22.0
UFMX 1711 V5,3110-418-8,4.5
UFMX 1711 V5,3110-419-8,9.0
UFMX 1711 V5,3110-420-8,16.0
UFMX 1711 V5,3110-421-0,6.5
UFMX 1711 V5,3110-421-8,6.5
UFMX 1711 V5,3110-422-0,10.0
UFMX 1711 V5,3110-422-8,10.0
UFMX 1711 V5,3110-423-0,16.0
UFMX 1711 V5,3110-423-8,16.0
UFMX 1711 V5,3110-424-0,43.0
UFMX 1711 V5,3110-424-8,43.0
UFMX 1711 V5,3110-426-8,20.0
UFMX 1711 V5,3110-427-8,29.0
UFMX 1711 V5,3110-428-8,32.0
UFMX 1711 V5,3110-429-8,22.0
UFMX 1711 V5,3110-430-8,32.0
UFMX 1711 V5,3110-431-1,17.5
UFMX 1711 V5,3110-431-8,17.5
UFMX 1711 V5,3110-432-1,7.5
UFMX 1711 V5,3110-432-8,7.5
UFMX 1711 V5,3110-433-1,15.0
UFMX 1711 V5,3110-433-8,15.0
UFMX 1711 V5,3110-434-1,7.5
UFMX 1711 V5,3110-434-8,7.5
UFMX 1711 V5,3110-435-1,5.0
UFMX 1711 V5,3110-435-8,5.0
UFMX 1711 V5,3110-436-1,25.0
UFMX 1711 V5,3110-436-8,35.0
UFMX 1711 V5,3110-437-1,25.0
UFMX 1711 V5,3110-437-8,35.0
UFMX 1711 V5,3110-438-1,25.0
UFMX 1711 V5,3110-438-8,30.0
UFMX 1711 V5,3110-439-1,35.0
UFMX 1711 V5,3110-439-8,45.0
UFMX 1711 V5,3110-440-7,4.5
UFMX 1711 V5,3110-441-7,4.5
UFMX 1711 V5,3110-442-0,4.5
UFMX 1711 V5,3110-442-8,4.5
UFMX 1711 V5,3110-443-2,4.0
UFMX 1711 V5,3110-443-5,4.0
UFMX 1711 V5,3110-515-7,39.0
UFMX 1711 V5,3110-521-7,50.0
UFMX 1711 V5,3110-522-7,35.0
UFMX 1711 V5,3110-523-1,65.0
UFMX 1711 V5,3110-534-2,76.0
UFMX 1711 V5,3110-627-1,17.0
UFMX 1711 V5,3110-628-6,4.5
UFMX 1711 V5,3110-630-6,5.0
UFMX 1711 V5,3110-632-6,5.5
UFMX 1711 V5,3110-634-6,6.0
UFMX 1711 V5,3110-731-0,11.0
UFMX 1711 V5,3110-733-1,8.5
UFMX 1711 V5,3110-736-0,20.0
UFMX 1711 V5,3110-737-0,16.0
UFMX 1711 V5,3110-739-6,13.0
UFMX 1711 V5,3110-746-8,13.0
UFMX 1711 V5,3110-747-8,11.0
UFMX 1711 V5,3110-748-12,4.75
UFMX 1711 V5,3110-749-1,4.75
UFMX 1711 V5,3110-749-2,6.0
UFMX 1711 V5,3110-750-1,4.75
UFMX 1711 V5,3110-750-2,5.0
UFMX 1711 V5,3110-751-0,1.9
UFMX 1711 V5,3110-752-0,7.0
UFMX 1711 V5,3110-753-8,4.0
UFMX 1711 V5,3110-754-8,3.0
UFMX 1711 V5,3110-755-8,5.0
UFMX 1711 V5,3110-756-8,5.0
UFMX 1711 V5,3110-757-8,5.0
UFMX 1711 V5,3110-758-8,5.0
UFMX 1711 V5,3110-765-8,3.0
UFMX 1711 V5,3110-766-8,3.0
UFMX 1711 V5,3110-767-8,4.0
UFMX 1711 V5,3110-770-5,20.0
UFMX 1711 V5,3110-770-8,20.0
UFMX 1711 V5,3110-771-1,2.5
UFMX 1711 V5,3110-772-1,4.5
UFMX 1711 V5,3110-773-2,20.0
UFMX 1711 V5,3110-774-5,15.0
UFMX 1711 V5,3110-774-8,15.0
UFMX 1711 V5,3110-801-0,37.0
UFMX 1711 V5,3110-819-1,10.0
UFMX 1711 V5,3110-826-1,8.0
UFMX 1711 V5,3110-826-7,8.0
UFMX 1711 V5,3110-827-1,23.0
UFMX 1711 V5,3110-827-7,23.0
UFMX 1711 V5,3110-828-1,7.0
UFMX 1711 V5,3110-828-7,7.0
UFMX 1711 V5,3110-829-1,20.0
UFMX 1711 V5,3110-829-7,20.0
UFMX 1711 V5,3110-830-1,9.0
UFMX 1711 V5,3110-830-7,9.0
UFMX 1711 V5,3110-831-1,4.5
UFMX 1711 V5,3110-831-7,4.5
UFMX 1711 V5,3110-832-1,15.0
UFMX 1711 V5,3110-833-1,15.0
UFMX 1711 V5,3110-834-2,25.0
UFMX 1711 V5,3110-834-7,25.0
UFMX 1711 V5,3110-835-2,18.0
UFMX 1711 V5,3110-835-5,18.0
UFMX 1711 V5,3110-836-0,11.0
UFMX 1711 V5,3110-836-1,11.0
UFMX 1711 V5,3110-836-5,11.0
UFMX 1711 V5,3110-836-9,11.0
UFMX 1711 V5,3110-837-0,12.0
UFMX 1711 V5,3110-837-1,12.0
UFMX 1711 V5,3110-837-5,12.0
UFMX 1711 V5,3110-837-9,12.0
UFMX 1711 V5,3110-838-0,13.0
UFMX 1711 V5,3110-838-1,13.0
UFMX 1711 V5,3110-838-5,13.0
UFMX 1711 V5,3110-838-9,13.0
UFMX 1711 V5,3110-841-0,65.0
UFMX 1711 V5,3110-843-0,25.0
UFMX 1711 V5,3110-843-5,25.0
UFMX 1711 V5,3110-843-9,25.0
UFMX 1711 V5,3110-844-5,20.0
UFMX 1711 V5,3110-844-9,20.0
UFMX 1711 V5,3110-846-0,85.0
UFMX 1711 V5,3110-847-7,13.0
UFMX 1711 V5,3110-848-7,11.5
UFMX 1711 V5,3110-849-1,10.0
UFMX 1711 V5,3110-850-1,8.5
UFMX 1711 V5,3110-9005-8,7.0
UFMX 1711 V5,3110-9006-8,4.0
UFMX 1711 V5,3110-9017-8,4.0
UFMX 1711 V5,3110-9018-8,2.5
UFMX 1711 V5,3110-9038-0,6.25
UFMX 1711 V5,3110-9038-1,6.25
UFMX 1711 V5,3110-9038-8,6.25
UFMX 1711 V5,3110-9040-6,12.0
UFMX 1711 V5,3110-9048-1,3.0
UFMX 1711 V5,3110-9048-8,3.0
UFMX 1711 V5,3110-9049-2,11.0
UFMX 1711 V5,3110-9049-3,11.0
UFMX 1711 V5,3110-9049-8,11.0
UFMX 1711 V5,3110-9050-2,6.5
UFMX 1711 V5,3110-9050-8,6.5
UFMX 1711 V5,3110-9422-0,11.0
UFMX 1711 V5,3110-9422-8,11.0
UFMX 1711 V5,3130-010-6,60.0
UFMX 1711 V5,3130-042-1,48.0
UFMX 1711 V5,3130-042-6,48.0
UFMX 1711 V5,3130-043-6,95.0
UFMX 1711 V5,3130-044-1,75.0
UFMX 1711 V5,3130-046-1,20.0
UFMX 1711 V5,3130-051-1,55.0
UFMX 1711 V5,3130-052-1,33.0
UFMX 1711 V5,3130-053-1,16.0
UFMX 1711 V5,3130-054-7,175.0
UFMX 1711 V5,3130-055-3,60.0
UFMX 1711 V5,3130-055-8,60.0
UFMX 1711 V5,3130-056-8,250.0
UFMX 1711 V5,3130-057-8,175.0
UFMX 1711 V5,3130-058-0,48.0
UFMX 1711 V5,3130-058-1,48.0
UFMX 1711 V5,3130-059-0,60.0
UFMX 1711 V5,3130-059-1,60.0
UFMX 1711 V5,3130-060-0,95.0
UFMX 1711 V5,3130-060-1,95.0
UFMX 1711 V5,3130-101-1,30.0
UFMX 1711 V5,3130-204-6,165.0
UFMX 1711 V5,3130-207-1,80.0
UFMX 1711 V5,3130-209-1,200.0
UFMX 1711 V5,3130-214-1,90.0
UFMX 1711 V5,3130-215-4,65.0
UFMX 1711 V5,3130-216-4,40.0
UFMX 1711 V5,3130-217-4,35.0
UFMX 1711 V5,3130-218-7,35.0
UFMX 1711 V5,3130-219-7,60.0
UFMX 1711 V5,3130-220-7,90.0
UFMX 1711 V5,3130-221-7,20.0
UFMX 1711 V5,3130-222-7,30.0
UFMX 1711 V5,3130-319-1,22.0
UFMX 1711 V5,3130-319-2,22.0
UFMX 1711 V5,3130-333-0,29.0
UFMX 1711 V5,3130-334-1,15.0
UFMX 1711 V5,3130-406-8,21.0
UFMX 1711 V5,3130-408-2,37.0
UFMX 1711 V5,3130-410-1,23.0
UFMX 1711 V5,3130-410-8,21.0
UFMX 1711 V5,3130-411-01,11.0
UFMX 1711 V5,3130-411-03,11.0
UFMX 1711 V5,3130-411-1,11.0
UFMX 1711 V5,3130-623-0,15.0
UFMX 1711 V5,3130-623-1,15.0
UFMX 1711 V5,3130-623-8,15.0
UFMX 1711 V5,3130-624-0,20.0
UFMX 1711 V5,3130-624-1,20.0
UFMX 1711 V5,3130-624-8,20.0
UFMX 1711 V5,3130-625-0,25.0
UFMX 1711 V5,3130-625-1,25.0
UFMX 1711 V5,3130-625-8,25.0
UFMX 1711 V5,3130-627-0,18.0
UFMX 1711 V5,3130-627-07,9.0
UFMX 1711 V5,3130-627-1,30.0
UFMX 1711 V5,3130-628-0,25.0
UFMX 1711 V5,3130-628-1,34.5
UFMX 1711 V5,3130-629-0,36.0
UFMX 1711 V5,3130-629-1,46.0
UFMX 1711 V5,3130-630-0,12.0
UFMX 1711 V5,3130-630-8,12.0
UFMX 1711 V5,3130-631-0,20.0
UFMX 1711 V5,3130-631-8,20.0
UFMX 1711 V5,3130-632-0,22.0
UFMX 1711 V5,3130-632-8,22.0
UFMX 1711 V5,3130-633-0,32.0
UFMX 1711 V5,3130-633-8,32.0
UFMX 1711 V5,3130-634-0,53.0
UFMX 1711 V5,3130-634-8,53.0
UFMX 1711 V5,3130-635-0,10.0
UFMX 1711 V5,3130-636-0,15.0
UFMX 1711 V5,3130-637-0,17.5
UFMX 1711 V5,3130-638-8,10.0
UFMX 1711 V5,3130-639-8,15.0
UFMX 1711 V5,3130-640-8,17.5
UFMX 1711 V5,3130-9411-2,11.0
UFMX 1711 V5,3140-042-0,5.75
UFMX 1711 V5,3140-043-0,2.65
UFMX 1711 V5,3140-044-0,4.75
UFMX 1711 V5,3140-045-0,5.25
UFMX 1711 V5,3140-047-7,5.0
UFMX 1711 V5,3140-169-0,2.5
UFMX 1711 V5,3140-170-0,5.0
UFMX 1711 V5,3140-172-0,6.5
UFMX 1711 V5,3140-172-1,6.5
UFMX 1711 V5,3140-174-0,15.0
UFMX 1711 V5,3140-174-1,15.0
